"ntree" "mtry" "region" "year" "accuracy"
200 40 20 2009 0.9479
400 40 20 2009 0.9463
800 40 20 2009 0.9525
100 5 20 2010 0.9452
200 5 20 2010 0.9464
400 5 20 2010 0.9426
800 5 20 2010 0.9466
100 10 20 2010 0.9503
200 10 20 2010 0.9432
400 10 20 2010 0.9475
800 10 20 2010 0.951
100 20 20 2010 0.9472
200 20 20 2010 0.9458
400 20 20 2010 0.9495
800 20 20 2010 0.9484
100 40 20 2010 0.9396
200 40 20 2010 0.9487
400 40 20 2010 0.9433
800 40 20 2010 0.9529
100 5 21 2006 0.9465
200 5 21 2006 0.9438
400 5 21 2006 0.9459
800 5 21 2006 0.9477
100 10 21 2006 0.9381
200 10 21 2006 0.9504
400 10 21 2006 0.9453
800 10 21 2006 0.9558
100 20 21 2006 0.9507
200 20 21 2006 0.954
400 20 21 2006 0.9482
800 20 21 2006 0.955
100 40 21 2006 0.9531
200 40 21 2006 0.9587
400 40 21 2006 0.955
800 40 21 2006 0.9555
100 5 21 2007 0.9523
200 5 21 2007 0.9528
400 5 21 2007 0.955
800 5 21 2007 0.952
100 10 21 2007 0.953
200 10 21 2007 0.9544
400 10 21 2007 0.9509
800 10 21 2007 0.9516
100 20 21 2007 0.9548
200 20 21 2007 0.9544
400 20 21 2007 0.9609
800 20 21 2007 0.954
100 40 21 2007 0.9525
200 40 21 2007 0.9574
400 40 21 2007 0.9508
800 40 21 2007 0.9574
100 5 21 2008 0.9457
200 5 21 2008 0.9481
400 5 21 2008 0.9483
800 5 21 2008 0.946
100 10 21 2008 0.9506
200 10 21 2008 0.9551
400 10 21 2008 0.9509
800 10 21 2008 0.9533
100 20 21 2008 0.9565
200 20 21 2008 0.9627
400 20 21 2008 0.9527
800 20 21 2008 0.9587
100 40 21 2008 0.954
200 40 21 2008 0.9595
400 40 21 2008 0.957
800 40 21 2008 0.9564
100 5 21 2009 0.9518
200 5 21 2009 0.9459
400 5 21 2009 0.9497
800 5 21 2009 0.9508
100 10 21 2009 0.9489
200 10 21 2009 0.9541
400 10 21 2009 0.9519
800 10 21 2009 0.951
100 20 21 2009 0.9452
200 20 21 2009 0.9608
400 20 21 2009 0.9591
800 20 21 2009 0.9611
100 40 21 2009 0.9571
200 40 21 2009 0.9628
400 40 21 2009 0.9605
800 40 21 2009 0.9608
100 5 21 2010 0.9499
200 5 21 2010 0.9527
400 5 21 2010 0.9433
800 5 21 2010 0.9442
100 10 21 2010 0.9508
200 10 21 2010 0.9498
400 10 21 2010 0.9522
800 10 21 2010 0.9494
100 20 21 2010 0.9483
200 20 21 2010 0.9593
400 20 21 2010 0.9532
800 20 21 2010 0.955
100 40 21 2010 0.9542
200 40 21 2010 0.9522
400 40 21 2010 0.9576
800 40 21 2010 0.9535
100 5 22 2006 0.9651
200 5 22 2006 0.967
400 5 22 2006 0.9696
800 5 22 2006 0.9638
100 10 22 2006 0.9692
200 10 22 2006 0.9782
400 10 22 2006 0.9639
800 10 22 2006 0.9765
100 20 22 2006 0.9696
200 20 22 2006 0.9743
400 20 22 2006 0.9763
800 20 22 2006 0.9778
100 40 22 2006 0.9632
200 40 22 2006 0.971
400 40 22 2006 0.9688
800 40 22 2006 0.9696
100 5 22 2007 0.9614
200 5 22 2007 0.969
400 5 22 2007 0.9689
800 5 22 2007 0.9714
100 10 22 2007 0.97
200 10 22 2007 0.9704
400 10 22 2007 0.9741
800 10 22 2007 0.9734
100 20 22 2007 0.9769
200 20 22 2007 0.9712
400 20 22 2007 0.9709
800 20 22 2007 0.9734
100 40 22 2007 0.9722
200 40 22 2007 0.9736
400 40 22 2007 0.9766
800 40 22 2007 0.9727
100 5 22 2008 0.9687
200 5 22 2008 0.9667
400 5 22 2008 0.9685
800 5 22 2008 0.9661
100 10 22 2008 0.9705
200 10 22 2008 0.9689
400 10 22 2008 0.9643
800 10 22 2008 0.9683
100 20 22 2008 0.9724
200 20 22 2008 0.9706
400 20 22 2008 0.9695
800 20 22 2008 0.9695
100 40 22 2008 0.9699
200 40 22 2008 0.9725
400 40 22 2008 0.9722
800 40 22 2008 0.9656
100 5 22 2009 0.9682
200 5 22 2009 0.9694
400 5 22 2009 0.9675
800 5 22 2009 0.9683
100 10 22 2009 0.975
200 10 22 2009 0.9641
400 10 22 2009 0.9692
800 10 22 2009 0.9708
100 20 22 2009 0.9721
200 20 22 2009 0.9708
400 20 22 2009 0.9689
800 20 22 2009 0.9715
100 40 22 2009 0.9768
200 40 22 2009 0.9707
400 40 22 2009 0.9733
800 40 22 2009 0.974
100 5 22 2010 0.957
200 5 22 2010 0.9697
400 5 22 2010 0.9685
800 5 22 2010 0.9611
100 10 22 2010 0.9698
200 10 22 2010 0.9625
400 10 22 2010 0.9687
800 10 22 2010 0.9678
100 20 22 2010 0.9765
200 20 22 2010 0.9678
400 20 22 2010 0.9642
800 20 22 2010 0.9703
100 40 22 2010 0.9734
200 40 22 2010 0.9713
400 40 22 2010 0.9716
800 40 22 2010 0.9678
100 5 23 2006 0.9793
200 5 23 2006 0.979
400 5 23 2006 0.9713
800 5 23 2006 0.9783
100 10 23 2006 0.9727
200 10 23 2006 0.9722
400 10 23 2006 0.9811
800 10 23 2006 0.9756
100 20 23 2006 0.9852
200 20 23 2006 0.9764
400 20 23 2006 0.9828
800 20 23 2006 0.9769
100 40 23 2006 0.9797
200 40 23 2006 0.9799
400 40 23 2006 0.975
800 40 23 2006 0.9798
100 5 23 2007 0.9813
200 5 23 2007 0.9808
400 5 23 2007 0.9757
800 5 23 2007 0.976
100 10 23 2007 0.9827
200 10 23 2007 0.98
400 10 23 2007 0.9831
800 10 23 2007 0.98
100 20 23 2007 0.9794
200 20 23 2007 0.9813
400 20 23 2007 0.9811
800 20 23 2007 0.9832
100 40 23 2007 0.9812
200 40 23 2007 0.9798
400 40 23 2007 0.9803
800 40 23 2007 0.9831
100 5 23 2008 0.9733
200 5 23 2008 0.9794
400 5 23 2008 0.9783
800 5 23 2008 0.9793
100 10 23 2008 0.9814
200 10 23 2008 0.9787
400 10 23 2008 0.9819
800 10 23 2008 0.9773
100 20 23 2008 0.9758
200 20 23 2008 0.9801
400 20 23 2008 0.9789
800 20 23 2008 0.9807
100 40 23 2008 0.9793
200 40 23 2008 0.9824
400 40 23 2008 0.98
800 40 23 2008 0.9816
100 5 23 2009 0.9767
200 5 23 2009 0.977
400 5 23 2009 0.9768
800 5 23 2009 0.9777
100 10 23 2009 0.9745
200 10 23 2009 0.9732
400 10 23 2009 0.9741
800 10 23 2009 0.9776
100 20 23 2009 0.9734
200 20 23 2009 0.9791
400 20 23 2009 0.9793
800 20 23 2009 0.9831
100 40 23 2009 0.9789
200 40 23 2009 0.9761
400 40 23 2009 0.9749
800 40 23 2009 0.98
100 5 23 2010 0.9761
200 5 23 2010 0.9777
400 5 23 2010 0.9742
800 5 23 2010 0.9734
100 10 23 2010 0.9759
200 10 23 2010 0.9791
400 10 23 2010 0.9781
800 10 23 2010 0.9758
100 20 23 2010 0.9801
200 20 23 2010 0.9797
400 20 23 2010 0.9774
800 20 23 2010 0.9793
100 40 23 2010 0.9785
100 5 24 2006 0.9034
200 5 24 2006 0.9048
400 5 24 2006 0.9138
800 5 24 2006 0.9121
100 10 24 2006 0.9139
200 10 24 2006 0.9089
400 10 24 2006 0.9153
800 10 24 2006 0.9201
100 20 24 2006 0.919
200 20 24 2006 0.9135
400 20 24 2006 0.9131
800 20 24 2006 0.9121
100 40 24 2006 0.9182
200 40 24 2006 0.9297
400 40 24 2006 0.924
800 40 24 2006 0.9183
100 5 24 2007 0.9131
200 5 24 2007 0.9118
400 5 24 2007 0.9126
800 5 24 2007 0.92
100 10 24 2007 0.9008
200 10 24 2007 0.9155
400 10 24 2007 0.9224
800 10 24 2007 0.9175
100 20 24 2007 0.9127
200 20 24 2007 0.9187
400 20 24 2007 0.9149
800 20 24 2007 0.9227
100 40 24 2007 0.9214
200 40 24 2007 0.9202
400 40 24 2007 0.9247
800 40 24 2007 0.9102
100 5 24 2008 0.9086
200 5 24 2008 0.901
400 5 24 2008 0.9061
800 5 24 2008 0.9033
100 10 24 2008 0.9086
200 10 24 2008 0.9097
400 10 24 2008 0.9098
800 10 24 2008 0.9144
100 20 24 2008 0.9135
200 20 24 2008 0.9162
400 20 24 2008 0.911
800 20 24 2008 0.9242
100 40 24 2008 0.9172
200 40 24 2008 0.915
400 40 24 2008 0.9234
800 40 24 2008 0.9129
100 5 24 2009 0.91
200 5 24 2009 0.9109
400 5 24 2009 0.8971
800 5 24 2009 0.8943
100 10 24 2009 0.907
200 10 24 2009 0.9178
400 10 24 2009 0.9062
800 10 24 2009 0.9067
100 20 24 2009 0.9073
200 20 24 2009 0.9132
400 20 24 2009 0.9
800 20 24 2009 0.9039
100 40 24 2009 0.9251
200 40 24 2009 0.9224
400 40 24 2009 0.9066
800 40 24 2009 0.9156
100 40 23 2010 0.9765
200 40 23 2010 0.979
400 40 23 2010 0.9759
800 40 23 2010 0.9744
100 5 23 2011 0.9741
200 5 23 2011 0.9757
400 5 23 2011 0.9746
800 5 23 2011 0.9751
100 10 23 2011 0.977
200 10 23 2011 0.9751
400 10 23 2011 0.9774
800 10 23 2011 0.972
100 20 23 2011 0.9777
200 20 23 2011 0.9776
400 20 23 2011 0.9759
800 20 23 2011 0.9748
100 40 23 2011 0.9756
200 40 23 2011 0.9746
400 40 23 2011 0.9791
800 40 23 2011 0.9721
100 5 23 2012 0.9628
200 5 23 2012 0.9721
400 5 23 2012 0.972
800 5 23 2012 0.9742
100 10 23 2012 0.972
200 10 23 2012 0.9735
400 10 23 2012 0.9816
800 10 23 2012 0.9678
100 20 23 2012 0.9807
200 20 23 2012 0.976
400 20 23 2012 0.9761
800 20 23 2012 0.9803
100 40 23 2012 0.9714
200 40 23 2012 0.9763
400 40 23 2012 0.9749
800 40 23 2012 0.9732
100 5 23 2013 0.9734
200 5 23 2013 0.9703
400 5 23 2013 0.9744
800 5 23 2013 0.9681
100 10 23 2013 0.9762
200 10 23 2013 0.9726
400 10 23 2013 0.9674
800 10 23 2013 0.9704
100 20 23 2013 0.9755
200 20 23 2013 0.98
400 20 23 2013 0.9763
800 20 23 2013 0.9778
100 40 23 2013 0.9701
200 40 23 2013 0.9772
400 40 23 2013 0.9736
800 40 23 2013 0.9737
100 5 23 2014 0.9731
200 5 23 2014 0.979
400 5 23 2014 0.9775
800 5 23 2014 0.9776
100 10 23 2014 0.977
200 10 23 2014 0.9762
400 10 23 2014 0.9821
800 10 23 2014 0.9777
100 20 23 2014 0.9759
200 20 23 2014 0.9808
400 20 23 2014 0.9794
800 20 23 2014 0.9808
100 40 23 2014 0.9819
200 40 23 2014 0.9769
400 40 23 2014 0.9832
800 40 23 2014 0.9769
100 5 24 2010 0.9122
200 5 24 2010 0.9185
400 5 24 2010 0.9181
800 5 24 2010 0.9172
100 10 24 2010 0.9259
200 10 24 2010 0.9209
400 10 24 2010 0.923
800 10 24 2010 0.9219
100 20 24 2010 0.9285
200 20 24 2010 0.9182
400 20 24 2010 0.918
800 20 24 2010 0.9121
100 40 24 2010 0.9267
200 40 24 2010 0.9271
400 40 24 2010 0.9132
800 40 24 2010 0.9276
100 5 24 2011 0.9075
200 5 24 2011 0.8977
400 5 24 2011 0.8989
800 5 24 2011 0.9108
100 10 24 2011 0.9102
200 10 24 2011 0.9113
400 10 24 2011 0.9174
800 10 24 2011 0.9102
100 20 24 2011 0.9217
200 20 24 2011 0.9091
400 20 24 2011 0.9159
800 20 24 2011 0.9146
100 40 24 2011 0.9277
200 40 24 2011 0.9258
400 40 24 2011 0.9143
800 40 24 2011 0.9171
100 5 24 2012 0.9162
200 5 24 2012 0.9136
400 5 24 2012 0.9083
800 5 24 2012 0.9037
100 10 24 2012 0.9147
200 10 24 2012 0.9226
400 10 24 2012 0.9172
800 10 24 2012 0.9184
100 20 24 2012 0.9192
200 20 24 2012 0.9249
400 20 24 2012 0.9235
800 20 24 2012 0.9224
100 40 24 2012 0.9252
200 40 24 2012 0.9277
400 40 24 2012 0.9305
800 40 24 2012 0.9283
100 5 24 2013 0.9113
200 5 24 2013 0.9052
400 5 24 2013 0.9024
800 5 24 2013 0.9147
100 10 24 2013 0.9101
200 10 24 2013 0.9194
400 10 24 2013 0.9148
800 10 24 2013 0.9161
100 20 24 2013 0.9145
200 20 24 2013 0.9191
400 20 24 2013 0.9193
800 20 24 2013 0.9214
100 40 24 2013 0.9252
200 40 24 2013 0.934
400 40 24 2013 0.919
800 40 24 2013 0.9173
100 5 24 2014 0.9258
200 5 24 2014 0.9276
400 5 24 2014 0.9188
800 5 24 2014 0.9205
100 10 24 2014 0.9312
200 10 24 2014 0.9383
400 10 24 2014 0.924
800 10 24 2014 0.933
100 20 24 2014 0.9256
200 20 24 2014 0.9314
400 20 24 2014 0.9373
800 20 24 2014 0.9362
100 40 24 2014 0.9272
100 5 25 2010 0.948
200 5 25 2010 0.9475
400 5 25 2010 0.9531
800 5 25 2010 0.9508
100 10 25 2010 0.9443
200 10 25 2010 0.9382
400 10 25 2010 0.9478
800 10 25 2010 0.9529
100 20 25 2010 0.946
200 20 25 2010 0.946
400 20 25 2010 0.9583
800 20 25 2010 0.9539
100 40 25 2010 0.9538
200 40 25 2010 0.9509
400 40 25 2010 0.9495
800 40 25 2010 0.9592
100 5 25 2011 0.9493
200 5 25 2011 0.9526
400 5 25 2011 0.9491
800 5 25 2011 0.9454
100 10 25 2011 0.9464
200 10 25 2011 0.9552
400 10 25 2011 0.951
800 10 25 2011 0.9482
100 20 25 2011 0.9508
200 20 25 2011 0.9594
400 20 25 2011 0.9538
800 20 25 2011 0.9543
100 40 25 2011 0.9596
200 40 25 2011 0.9538
400 40 25 2011 0.9626
800 40 25 2011 0.9553
100 5 25 2012 0.9516
200 5 25 2012 0.9457
400 5 25 2012 0.9523
800 5 25 2012 0.9484
100 10 25 2012 0.954
200 10 25 2012 0.9608
400 10 25 2012 0.9505
800 10 25 2012 0.9462
100 20 25 2012 0.9409
200 20 25 2012 0.951
400 20 25 2012 0.9461
800 20 25 2012 0.9555
100 40 25 2012 0.9541
200 40 25 2012 0.9548
400 40 25 2012 0.9624
800 40 25 2012 0.9558
100 5 25 2013 0.948
200 5 25 2013 0.943
400 5 25 2013 0.9536
800 5 25 2013 0.9508
100 10 25 2013 0.9552
200 10 25 2013 0.9543
400 10 25 2013 0.9581
800 10 25 2013 0.9556
100 20 25 2013 0.9515
200 20 25 2013 0.9568
400 20 25 2013 0.9588
800 20 25 2013 0.9569
100 40 25 2013 0.9547
200 40 25 2013 0.9537
400 40 25 2013 0.9602
800 40 25 2013 0.9581
800 10 30 1991 0.935
100 20 30 1991 0.9258
200 20 30 1991 0.9315
400 20 30 1991 0.9251
800 20 30 1991 0.9283
100 40 30 1991 0.9291
200 40 30 1991 0.9297
400 40 30 1991 0.9323
800 40 30 1991 0.9355
100 5 30 1992 0.9248
200 5 30 1992 0.9281
400 5 30 1992 0.932
800 5 30 1992 0.9332
100 10 30 1992 0.933
200 10 30 1992 0.9305
400 10 30 1992 0.9368
800 10 30 1992 0.9339
100 20 30 1992 0.9367
200 20 30 1992 0.9351
400 20 30 1992 0.9313
800 20 30 1992 0.9341
100 40 30 1992 0.9273
200 40 30 1992 0.9421
400 40 30 1992 0.9219
800 40 30 1992 0.9416
100 5 30 1993 0.9392
200 5 30 1993 0.9345
400 5 30 1993 0.9331
800 5 30 1993 0.9391
100 10 30 1993 0.9344
200 10 30 1993 0.9315
400 10 30 1993 0.9369
800 10 30 1993 0.9421
100 20 30 1993 0.9436
200 20 30 1993 0.9275
400 20 30 1993 0.9412
800 20 30 1993 0.9361
100 40 30 1993 0.9378
200 40 30 1993 0.9362
400 40 30 1993 0.9389
800 40 30 1993 0.9355
100 5 30 1994 0.9222
200 5 30 1994 0.9275
400 5 30 1994 0.9317
800 5 30 1994 0.9359
100 10 30 1994 0.9347
200 10 30 1994 0.932
400 10 30 1994 0.9389
800 10 30 1994 0.9368
100 20 30 1994 0.939
200 20 30 1994 0.9368
400 20 30 1994 0.9316
800 20 30 1994 0.94
100 40 30 1994 0.9317
200 40 30 1994 0.9437
400 40 30 1994 0.9366
800 40 30 1994 0.9363
100 5 30 1995 0.919
200 5 30 1995 0.9241
400 5 30 1995 0.9288
800 5 30 1995 0.9244
100 10 30 1995 0.929
200 10 30 1995 0.9268
400 10 30 1995 0.928
800 10 30 1995 0.9323
100 20 30 1995 0.9278
200 20 30 1995 0.9288
400 20 30 1995 0.9287
800 20 30 1995 0.9297
100 40 30 1995 0.9152
200 40 30 1995 0.9312
400 40 30 1995 0.9336
800 40 30 1995 0.9277
100 5 31 1991 0.9434
200 5 31 1991 0.9436
400 5 31 1991 0.9382
800 5 31 1991 0.9473
100 10 31 1991 0.9448
200 10 31 1991 0.9506
400 10 31 1991 0.953
800 10 31 1991 0.9466
100 20 31 1991 0.9563
200 20 31 1991 0.9419
400 20 31 1991 0.9421
800 20 31 1991 0.9582
100 40 31 1991 0.9482
200 40 31 1991 0.948
400 40 31 1991 0.9542
800 40 31 1991 0.9509
100 5 31 1992 0.9378
200 5 31 1992 0.9401
400 5 31 1992 0.939
800 5 31 1992 0.9314
100 10 31 1992 0.9489
200 10 31 1992 0.9399
400 10 31 1992 0.9528
800 10 31 1992 0.9523
100 20 31 1992 0.945
200 20 31 1992 0.9463
400 20 31 1992 0.947
800 20 31 1992 0.9486
100 40 31 1992 0.941
200 40 31 1992 0.948
400 40 31 1992 0.939
800 40 31 1992 0.9535
100 5 31 1993 0.9442
200 5 31 1993 0.9468
400 5 31 1993 0.9382
800 5 31 1993 0.9439
100 10 31 1993 0.9541
200 10 31 1993 0.9441
400 10 31 1993 0.9542
800 10 31 1993 0.9486
100 20 31 1993 0.9486
200 20 31 1993 0.9612
400 20 31 1993 0.9512
800 20 31 1993 0.9436
100 40 31 1993 0.9478
200 40 31 1993 0.954
400 40 31 1993 0.949
800 40 31 1993 0.9512
100 5 31 1994 0.9333
200 5 31 1994 0.9366
400 5 31 1994 0.9449
800 5 31 1994 0.9504
100 10 31 1994 0.9453
200 10 31 1994 0.9447
400 10 31 1994 0.9441
800 10 31 1994 0.9566
100 20 31 1994 0.9433
200 20 31 1994 0.952
400 20 31 1994 0.951
800 20 31 1994 0.9475
100 40 31 1994 0.9606
200 40 31 1994 0.9544
400 40 31 1994 0.9407
800 40 31 1994 0.9557
100 5 31 1995 0.9374
200 5 31 1995 0.9382
400 5 31 1995 0.9434
800 5 31 1995 0.9375
100 10 31 1995 0.9502
200 10 31 1995 0.9433
400 10 31 1995 0.9457
800 10 31 1995 0.946
100 20 31 1995 0.9482
200 20 31 1995 0.9483
400 20 31 1995 0.9497
800 20 31 1995 0.9462
100 40 31 1995 0.9484
200 40 31 1995 0.9436
400 40 31 1995 0.9488
800 40 31 1995 0.9464
100 5 32 1991 0.9158
200 5 32 1991 0.9116
400 5 32 1991 0.9141
800 5 32 1991 0.9176
100 10 32 1991 0.9158
200 10 32 1991 0.9207
400 10 32 1991 0.9211
800 10 32 1991 0.9182
100 20 32 1991 0.9226
200 20 32 1991 0.919
400 20 32 1991 0.9237
800 20 32 1991 0.9234
100 40 32 1991 0.9183
200 40 32 1991 0.922
400 40 32 1991 0.9171
800 40 32 1991 0.9161
100 5 32 1992 0.9167
200 5 32 1992 0.9164
400 5 32 1992 0.9211
800 5 32 1992 0.9063
100 10 32 1992 0.9141
200 10 32 1992 0.9233
400 10 32 1992 0.9247
800 10 32 1992 0.9274
100 20 32 1992 0.9205
200 20 32 1992 0.9244
400 20 32 1992 0.9202
800 20 32 1992 0.9218
100 40 32 1992 0.9275
200 40 32 1992 0.925
400 40 32 1992 0.9178
800 40 32 1992 0.9203
100 5 32 1993 0.9193
200 5 32 1993 0.912
400 5 32 1993 0.9151
800 5 32 1993 0.9124
100 10 32 1993 0.9232
200 10 32 1993 0.927
400 10 32 1993 0.9314
800 10 32 1993 0.9155
100 20 32 1993 0.922
200 20 32 1993 0.9197
400 20 32 1993 0.9208
800 20 32 1993 0.9266
100 40 32 1993 0.9274
200 40 32 1993 0.9305
400 40 32 1993 0.9269
800 40 32 1993 0.9257
100 5 32 1994 0.9184
200 5 32 1994 0.9128
400 5 32 1994 0.9228
800 5 32 1994 0.9183
100 10 32 1994 0.9149
200 10 32 1994 0.9166
400 10 32 1994 0.9175
800 10 32 1994 0.9261
100 20 32 1994 0.9315
200 20 32 1994 0.9349
400 20 32 1994 0.9243
800 20 32 1994 0.9221
100 40 32 1994 0.9239
200 40 32 1994 0.923
400 40 32 1994 0.9263
800 40 32 1994 0.9209
100 5 32 1995 0.8982
200 5 32 1995 0.9137
400 5 32 1995 0.9133
800 5 32 1995 0.9076
100 10 32 1995 0.9124
200 10 32 1995 0.9238
400 10 32 1995 0.9228
800 10 32 1995 0.9257
100 20 32 1995 0.9204
200 20 32 1995 0.9249
400 20 32 1995 0.9245
800 20 32 1995 0.9173
100 40 32 1995 0.9191
200 40 32 1995 0.9203
400 40 32 1995 0.925
800 40 32 1995 0.9236
100 5 33 1991 0.8982
200 5 33 1991 0.8953
400 5 33 1991 0.892
100 5 11 1985 0.9256
200 5 11 1985 0.9315
400 5 11 1985 0.9393
800 5 11 1985 0.9398
100 10 11 1985 0.9417
200 10 11 1985 0.9446
400 10 11 1985 0.9342
800 10 11 1985 0.9384
100 20 11 1985 0.9382
200 20 11 1985 0.9363
400 20 11 1985 0.9415
800 20 11 1985 0.9327
100 40 11 1985 0.9377
200 40 11 1985 0.9363
400 40 11 1985 0.9296
800 40 11 1985 0.9327
100 5 11 1986 0.9373
200 5 11 1986 0.9459
400 5 11 1986 0.939
800 5 11 1986 0.9453
100 10 11 1986 0.9499
200 10 11 1986 0.9416
400 10 11 1986 0.9427
800 10 11 1986 0.9446
100 20 11 1986 0.9343
200 20 11 1986 0.947
400 20 11 1986 0.9517
800 20 11 1986 0.9475
100 40 11 1986 0.9429
200 40 11 1986 0.9446
400 40 11 1986 0.9467
800 40 11 1986 0.9515
100 5 11 1987 0.9277
200 5 11 1987 0.9374
400 5 11 1987 0.937
800 5 11 1987 0.9454
100 10 11 1987 0.9434
200 10 11 1987 0.9392
400 10 11 1987 0.9457
800 10 11 1987 0.944
100 20 11 1987 0.9489
200 20 11 1987 0.9506
400 20 11 1987 0.9496
800 20 11 1987 0.9536
100 40 11 1987 0.9464
200 40 11 1987 0.9452
400 40 11 1987 0.9494
800 40 11 1987 0.9476
100 5 11 1988 0.9394
200 5 11 1988 0.9451
400 5 11 1988 0.9447
800 5 11 1988 0.9406
100 10 11 1988 0.9436
200 10 11 1988 0.9484
400 10 11 1988 0.9417
800 10 11 1988 0.9444
100 20 11 1988 0.941
200 20 11 1988 0.9391
400 20 11 1988 0.9475
800 20 11 1988 0.942
100 40 11 1988 0.9481
200 40 11 1988 0.945
400 40 11 1988 0.948
800 40 11 1988 0.9468
100 5 11 1989 0.9423
200 5 11 1989 0.9357
400 5 11 1989 0.9277
800 5 11 1989 0.9343
100 10 11 1989 0.9294
200 10 11 1989 0.9289
400 10 11 1989 0.9469
800 10 11 1989 0.937
100 20 11 1989 0.9397
200 20 11 1989 0.9409
400 20 11 1989 0.9465
800 20 11 1989 0.948
100 40 11 1989 0.9472
200 40 11 1989 0.9427
400 40 11 1989 0.9453
800 40 11 1989 0.9391
100 5 11 1990 0.9236
200 5 11 1990 0.9264
400 5 11 1990 0.9249
800 5 11 1990 0.9302
100 10 11 1990 0.9433
200 10 11 1990 0.9166
400 10 11 1990 0.938
800 10 11 1990 0.9404
100 20 11 1990 0.9283
200 20 11 1990 0.9289
400 20 11 1990 0.9363
800 20 11 1990 0.9321
100 40 11 1990 0.9367
200 40 11 1990 0.9394
400 40 11 1990 0.9464
800 40 11 1990 0.9317
100 5 11 1991 0.9338
200 5 11 1991 0.9405
400 5 11 1991 0.9412
800 5 11 1991 0.932
100 10 11 1991 0.9339
200 10 11 1991 0.9366
400 10 11 1991 0.9481
800 10 11 1991 0.9413
100 20 11 1991 0.9433
200 20 11 1991 0.9342
400 20 11 1991 0.9348
800 20 11 1991 0.9543
100 40 11 1991 0.9411
200 40 11 1991 0.9324
400 40 11 1991 0.9399
800 40 11 1991 0.9367
100 5 12 1985 0.9224
200 5 12 1985 0.9359
400 5 12 1985 0.9244
800 5 12 1985 0.9252
100 10 12 1985 0.9321
200 10 12 1985 0.9265
400 10 12 1985 0.9345
800 10 12 1985 0.936
100 20 12 1985 0.929
200 20 12 1985 0.9315
400 20 12 1985 0.9382
800 20 12 1985 0.9377
100 40 12 1985 0.9314
200 40 12 1985 0.9419
400 40 12 1985 0.9331
800 40 12 1985 0.9359
100 5 12 1986 0.9336
200 5 12 1986 0.9288
400 5 12 1986 0.9361
800 5 12 1986 0.9337
100 10 12 1986 0.9404
200 10 12 1986 0.9458
400 10 12 1986 0.9422
800 10 12 1986 0.9417
100 20 12 1986 0.9375
200 20 12 1986 0.9452
400 20 12 1986 0.9391
800 20 12 1986 0.9397
100 40 12 1986 0.9316
200 40 12 1986 0.9335
400 40 12 1986 0.9392
800 40 12 1986 0.936
100 5 12 1987 0.9329
200 5 12 1987 0.9268
400 5 12 1987 0.9402
800 5 12 1987 0.9355
100 10 12 1987 0.928
200 10 12 1987 0.9353
400 10 12 1987 0.9341
800 10 12 1987 0.94
100 20 12 1987 0.938
200 20 12 1987 0.9392
400 20 12 1987 0.927
800 20 12 1987 0.9329
100 40 12 1987 0.9419
200 40 12 1987 0.9369
400 40 12 1987 0.9352
800 40 12 1987 0.9407
100 5 12 1988 0.9346
200 5 12 1988 0.9332
400 5 12 1988 0.9382
800 5 12 1988 0.9425
100 10 12 1988 0.9431
200 10 12 1988 0.9356
400 10 12 1988 0.9395
800 10 12 1988 0.941
100 20 12 1988 0.9361
200 20 12 1988 0.9436
400 20 12 1988 0.9442
800 20 12 1988 0.9418
100 40 12 1988 0.931
200 40 12 1988 0.9415
400 40 12 1988 0.9382
800 40 12 1988 0.9374
100 5 12 1989 0.9188
200 5 12 1989 0.9278
400 5 12 1989 0.931
800 5 12 1989 0.9245
100 10 12 1989 0.9299
200 10 12 1989 0.9257
400 10 12 1989 0.9247
800 10 12 1989 0.9346
100 20 12 1989 0.926
200 20 12 1989 0.9345
400 20 12 1989 0.9374
800 20 12 1989 0.9334
100 40 12 1989 0.933
200 40 12 1989 0.9361
400 40 12 1989 0.9369
800 40 12 1989 0.926
100 5 12 1990 0.9199
200 5 12 1990 0.9268
400 5 12 1990 0.9332
800 5 12 1990 0.9224
100 10 12 1990 0.9228
200 10 12 1990 0.9237
400 10 12 1990 0.9229
800 10 12 1990 0.9298
100 20 12 1990 0.9358
200 20 12 1990 0.9222
400 20 12 1990 0.9277
800 20 12 1990 0.9335
100 40 12 1990 0.929
200 40 12 1990 0.9323
400 40 12 1990 0.93
800 40 12 1990 0.9426
100 5 12 1991 0.9456
200 5 12 1991 0.936
400 5 12 1991 0.9379
800 5 12 1991 0.9456
100 10 12 1991 0.9405
200 10 12 1991 0.9441
400 10 12 1991 0.9471
800 10 12 1991 0.9405
100 20 12 1991 0.9376
200 20 12 1991 0.942
400 20 12 1991 0.9417
800 20 12 1991 0.9449
100 40 12 1991 0.9383
200 40 12 1991 0.9445
400 40 12 1991 0.9437
800 40 12 1991 0.949
100 5 13 1985 0.9239
200 5 13 1985 0.9246
400 5 13 1985 0.9305
800 5 13 1985 0.921
100 10 13 1985 0.9267
200 10 13 1985 0.9312
400 10 13 1985 0.9291
800 10 13 1985 0.9353
100 20 13 1985 0.9392
200 20 13 1985 0.9405
400 20 13 1985 0.9365
800 20 13 1985 0.9404
100 40 13 1985 0.936
200 40 13 1985 0.9414
400 40 13 1985 0.9385
800 40 13 1985 0.9377
100 5 13 1986 0.9299
200 5 13 1986 0.9346
