system:index,area,class_id,territory,year,.geo
0_20_10,194.19617986010726,33,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_11,448.6686487189884,39,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_12,514.0036935014025,41,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_13,117.44454606494162,46,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,4604.938338686079,3,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,1785.3515325411406,4,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,161.7262349938351,11,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,264.93907195282344,12,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,17302.83119383639,15,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,0.017177169311523438,20,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,3480.466701425879,21,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,450.0690980458082,24,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_8,85.25682861395228,25,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_9,1.620348221557624,30,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_10,37.63934450482175,33,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_11,63.80370240460193,39,22,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
