system:index,area,class_id,file,territory,year,.geo
0_19_8,7177.829089050298,33,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,1007428.5718479368,3,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,532778.4912946149,4,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,376718.16280077223,11,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,139193.38340655257,12,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,3920773.570415524,15,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,1610433.3573524316,19,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,702072.1410813346,21,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,116361.80910325424,25,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,80760.02092387043,33,CERRADO_col7_gapfill_incidence_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,675157.9915949275,3,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,870480.0904631672,4,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,89766.68377048233,11,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,73963.25346490876,12,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,1194392.3970751616,15,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,140558.41866463292,19,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,110252.09360120313,21,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,14332.916314910704,25,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_8,4366.950759991453,33,CERRADO_col7_gapfill_incidence_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,919413.4808243562,3,CERRADO_col7_gapfill_incidence_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,977497.4218230782,4,CERRADO_col7_gapfill_incidence_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,234275.6517700901,11,CERRADO_col7_gapfill_incidence_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,1469.3250494812003,12,CERRADO_col7_gapfill_incidence_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
