system:index,area,class_id,file,territory,year,.geo
0_24_1,169698.09213282395,4,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,61434.60275137901,11,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,42216.43869484719,12,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,1499700.6586864777,21,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,53334.59583685807,25,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,1227.834782867431,33,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,605126.3850224852,3,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,212336.1474663716,4,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,133355.49959096804,11,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,57607.28613550371,12,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,3475800.0489450176,21,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,71034.76215602999,25,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,6549.016207464608,33,CERRADO_col7_gapfill_incidence_temporal_v1,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,625450.3890553258,3,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,570901.5530638015,4,CERRADO_col7_gapfill_incidence_temporal_v1,27.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
