system:index,area,class_id,territory,year,.geo
0_12_14,7526.553527058964,141234,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,2465.084561718945,211,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,740.368605194032,212,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,2967.6944939539403,213,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,2233.6338999375566,214,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,8.575469360351562E-4,219,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,472.7806393311167,1212,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,1410.9112159832155,1213,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,1127.9406007636117,1214,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,643.0560083745136,2223,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_9,492.4486570739145,2224,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_10,2369.201010925501,2234,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_11,916.101175937798,13123,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_12,1041.0711566939733,13124,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_13,3910.262620402101,13134,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_14,1814.1005063776042,23234,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_15,10149.550735739918,141234,14,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,2239.1212768975934,211,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,331.6592308277577,212,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,1632.3422528931148,213,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,778.6129891234061,214,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,70.83966357311937,219,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,1042.0817813662054,1212,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,4431.194906605555,1213,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_7,626.8621530136115,1214,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_8,285.55480347998054,2223,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_9,324.79345789715444,2224,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_10,682.5717863073093,2234,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_11,2723.688758272466,13123,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_12,1909.5256566435824,13124,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_13,1302.906065321342,13134,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_14,494.6577911824994,23234,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_15,5791.076682186267,141234,15,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,873.3046077090414,211,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,791.1140514261394,212,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,42.28980893078607,213,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,572.1854358900121,214,16,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
